app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
247370,Mutant Mudds Deluxe,21/11/13,Action | Indie,2D | Action | Difficult | Great Soundtrack | Indie | Pixel Graphics | Platformer | Retro | Singleplayer,"Love pixels? Fond of platformers? Is there a special place in your heart for the 8-bit and 16-bit era? Want to have fun? Yes!? Well, you’ve come to the right place, my friend. Mutant Mudds Deluxe is a “12-bit” action platformer full of pixels and platforming fun!",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Trading Cards,6.99,449,151,Mostly Positive,600,0.748333333,,380,FALSE
247430,Hitman: Contracts,21/01/14,Action,Action | Assassin | Atmospheric | Classic | Crime | Dark | Difficult | First-Person | Gore | Great Soundtrack | Open World | Psychological Horror | Puzzle | Sandbox | Shooter | Singleplayer | Stealth | Third Person | Third-Person Shooter | Violent,"Découvrez le quotidien d'un TUEUR À GAGES, évoluant dans un monde de vice, de crimes, et de convoitise. Incarnez l'Agent 47, mesurez-vous à ses adversaires les plus redoutables et remplissez les contrats qui ont fait de lui le meilleur assassin de sa profession. Exécutez vos cibles par tous les moyens, et empochez le prix du sang.",windows,Partage familial | Solo | Steam Cloud,8.29,2403,352,Very Positive,2755,0.872232305,,2278,FALSE
247660,Deadly Premonition: The Director's Cut,29/10/13,Action | Adventure,Action | Adventure | Atmospheric | Comedy | Cult Classic | Detective | Exploration | Funny | Great Soundtrack | Horror | Investigation | Mystery | Open World | Psychological Horror | Singleplayer | Story Rich | Surreal | Third Person | Third-Person Shooter | Thriller,"Play as special agent Francis York Morgan in this open-world action-adventure as you solve the case of the Red Seed Murders and survive in a small, quirky American mountain town where supernatural creatures and a mysterious raincoat-clad, axe-wielding killer seek to end his investigation for good.",windows,Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Trading Cards,19.99,2856,1432,Mixed,4288,0.666044776,59,2822,FALSE
247870,Redshirt,13/11/13,Indie | RPG | Simulation | Strategy,Casual | Comedy | Dark Humor | Indie | LGBTQ+ | Life Sim | RPG | Satire | Sci-fi | Simulation | Singleplayer | Strategy,"Redshirt is the comedy sci-fi sim about social networking aboard a space station, starring the station's most ambitious low-ranking peon: you! Navigate the professional and interpersonal politics of the ubiquitous &quot;Spacebook&quot; to curry favor among friends and colleagues.",windows | mac,Family Sharing | Single-player | Steam Achievements,6.99,163,229,Mixed,392,0.415816327,62,211,FALSE
247950,Sacred 3,31/07/14,Action | RPG,Action | Action RPG | Adventure | Arcade | Beat 'em up | Co-op | Comedy | Fantasy | Female Protagonist | Hack and Slash | Isometric | Linear | Local Co-Op | Magic | Multiplayer | Online Co-Op | RPG | Singleplayer | Third Person | Top-Down,Sacred 3 is an arcade Hack ‘n’ Slash game for up to 4 players. Choose a hero and fight cooperatively against the rise of evil. Victory is Ours. Glory is Mine.,windows,Captions available | Co-op | Family Sharing | Full controller support | Multi-player | Remote Play Together | Remote Play on TV | Shared/Split Screen | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,10.99,1158,3205,Mostly Negative,4363,0.265413706,57,2101,FALSE
248170,Clickteam Fusion 2.5,05/12/13,Animation & Modeling | Education | Utilities | Web Publishing,Animation & Modeling | Education | Game Development | Software | Utilities | Web Publishing,"Game and software creation has never been easier or quicker than with Clickteam Fusion 2.5! Discover the tool used by so many multimedia professionals, game creators, and creative people from all walks of life.",windows,Co-op | Cross-Platform Multiplayer | MMO | Multi-player | Remote Play Together | Shared/Split Screen | Single-player | Steam Achievements | Steam Leaderboards,69.99,1611,187,Very Positive,1798,0.895995551,,1326,FALSE
248190,Knytt Underground,25/10/13,Adventure | Indie,2D | Adventure | Atmospheric | Exploration | Female Protagonist | Great Soundtrack | Indie | Metroidvania | Physics | Platformer | Precision Platformer | Puzzle | Relaxing | Story Rich,"The legendary Knytt series continues with Nifflas’ latest creation; Knytt Underground. In this Knytteration; humans have long since abandoned the planet after practically destroying it in a war, five hundred years ago.",windows | mac | linux,Family Sharing | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,4.99,384,69,Very Positive,453,0.847682119,,204,FALSE
248270,Songs2See,26/11/13,Casual | Indie | Simulation,2D | Casual | Colorful | Difficult | Education | Gaming | Great Soundtrack | Hand-drawn | Indie | Minimalist | Music | Music-Based Procedural Generation | Relaxing | Rhythm | Side Scroller | Simulation | Singleplayer | Software | Stylized | Visual Novel,Songs2See is your personal companion to learn a musical instrument in a fun way. It rates your play in in realtime and helps you train sight reading and finger dexterity with its interactive sheet music display.,windows | mac,Family Sharing | Single-player,9.99,38,39,Mixed,77,0.493506494,,,FALSE
248310,Freedom Planet,21/07/14,Action | Indie,2D | Action | Adventure | Aliens | Anime | Classic | Cute | Difficult | Fast-Paced | Female Protagonist | Funny | Great Soundtrack | Indie | Kickstarter | Pixel Graphics | Platformer | Retro | Side Scroller | Singleplayer | Story Rich,"Fight your way across the celestial world of Avalice where cats are green, motorcycles drive up walls and monster girls do most of the buttkicking! Freedom Planet is a cartoony, combat-based platform adventure that pits a spunky dragonoid and her friends against an alien attack force.",windows | mac | linux,Family Sharing | Full controller support | Remote Play on TV | Single-player | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Trading Cards,10.99,4453,228,Overwhelmingly Positive,4681,0.951292459,83,3122,FALSE
248330,Dino Run DX,29/09/15,Action | Indie | Racing,2D | Action | Arcade | Casual | Dinosaurs | Indie | Multiplayer | Pixel Graphics | Platformer | Racing | Retro | Runner | Side Scroller | Singleplayer,DINOSAURS. PIXELS. PYROCLASTIC DOOM WALLS. MASSIVE INDIE CROSSOVERS. Dino Run DX has all of that and more. Come rediscover the original runner and escape extinction all over again.,windows | mac,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Leaderboards | Steam Trading Cards,4.79,1348,95,Very Positive,1443,0.934164934,,971,FALSE
248350,Omegalodon,20/09/13,Action | Indie,Action | Destruction | Funny | Indie | Multiplayer | Open World | Third Person,"Omegalodon is a third-person multiplayer action game where players compete by attacking/defending the city. The Red Team is comprised of police and soldiers armed with an array of military vehicles and explosive weaponry. The Green Team is comprised of Omegalodon, a 100-foot shark monster, and the Enviros, equipped with a healing beam.",windows,Cross-Platform Multiplayer | Family Sharing | Multi-player,7.19,279,132,Mixed,411,0.678832117,,316,FALSE
248370,Bridge It +,18/11/13,Simulation,Building | Indie | Physics | Puzzle | Simulation,"A stunning, beautiful world awaits as you take on the challenge of bridging the chasm. Can you solve the puzzles and avert disaster?",windows,Family Sharing | Single-player | Steam Cloud,4.99,100,45,Mixed,145,0.689655172,,,FALSE
248390,Craft The World,24/11/14,Indie | RPG | Simulation | Strategy,2D | Adventure | Building | City Builder | Colony Sim | Crafting | Dwarf | Fantasy | God Game | Indie | Multiplayer | Open World | RPG | Resource Management | Sandbox | Simulation | Singleplayer | Strategy | Survival | Tower Defense,"Craft The World is a unique sandbox strategy game, the mix of Dungeon Keeper, Terraria and Dwarf Fortress.Explore a random generated world populated by dangerous creatures, build a dwarf fortress, gather resources, and craft all the items, weapons, and armor you need.",windows | mac,Co-op | Family Sharing | Includes level editor | Multi-player | Online Co-op | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Steam Workshop,13.99,13461,1745,Very Positive,15206,0.885242667,,13476,FALSE
248470,Doorways: Prelude,20/09/13,Action | Adventure | Indie,3D Platformer | 3D Vision | Action | Adventure | Atmospheric | Crime | Dark | Exploration | First-Person | Gore | Horror | Indie | Psychological | Psychological Horror | Puzzle | Singleplayer | Story Rich | Survival | Survival Horror | Walking Simulator,"Doorways is an immersive horror adventure, featuring a complex story and deep atmosphere.",windows | mac | linux,Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | VR Support,6.99,386,239,Mixed,625,0.6176,,341,FALSE
